iteration,relative_residual,relative_energy_gap
0,1.0,1.0
1,0.8757712650241357,0.9834215598867958
2,0.6124364599526687,0.9779615449899781
3,0.6188005695477458,0.9741539359779426
4,0.502805460322668,0.9714855478451172
5,0.4710092856029804,0.9692178346800482
6,0.44675570562366845,0.9675168617722134
7,0.39708705816010675,0.9658908272175385
8,0.40201232649991614,0.964618004927697
9,0.42334917638810377,0.9629340190322373
10,0.5026970087194588,0.9610528002038109
11,0.5232860136739661,0.9587951441653527
12,0.6081635041278963,0.9559175443668151
13,0.6163154413480266,0.9528508340281806
14,0.6202192321618395,0.9494981030247834
15,0.6027376120712717,0.9464683137479746
16,0.5832710525753818,0.9436043288986358
17,0.5933648095808917,0.9406076922228981
18,0.6150304435618429,0.9375303739128669
19,0.6204214727871682,0.9342163723842611
20,0.6951589426318171,0.9305976255649351
21,0.6739404255763479,0.9266867896334369
22,0.7004881515159906,0.9225075737470079
23,0.6732877409739734,0.918707052828724
24,0.6671093263652581,0.9148356875670255
25,0.7003714689328876,0.9110310459601293
26,0.6986614890450061,0.9067872728083444
27,0.7367533646095794,0.9024912142474996
28,0.7517063101491321,0.897871657058466
29,0.7713683833210854,0.8929662394445188
30,0.7612346635898436,0.8880290489332093
31,0.7351756751301987,0.8833922644697241
32,0.7152706180456447,0.8790755476266023
33,0.7198577800245778,0.874924562790398
34,0.7359868539863662,0.8703154140699353
35,0.7660655943408695,0.8655137666516807
36,0.8395085168730378,0.8596220700825269
37,0.9055173468032061,0.8529475813439904
38,0.907082877032601,0.8457752082731116
39,0.8281568487933224,0.8390845364902861
40,0.8096977444731842,0.8332265869373142
41,0.8304973823093988,0.8275513726427218
42,0.8842631084155859,0.8211988723377384
43,0.9354139249628157,0.8141723737680612
44,0.9495664851288935,0.806290395009299
45,1.0129811052687139,0.7976656563076077
46,1.0623420365704634,0.7886207927348377
47,1.084382815206071,0.7794144433465919
48,1.0718915779367209,0.7689402377332659
49,1.0966389537691363,0.7581111251188334
50,1.015470871410067,0.7484077212352925
51,0.8869415964194016,0.740183703541344
52,0.7880870349735178,0.7347254049968212
53,0.7451594982375586,0.7297681048514345
54,0.7662330059629111,0.7242484303168807
55,0.7286587067870037,0.7195119174719503
56,0.7308420036979847,0.7151730140241092
57,0.8760282510292514,0.7095154578066969
58,1.0529853778083584,0.7013541993772371
59,1.2078249766591078,0.6901907598218603
60,1.602904464732982,0.6738961176949265
61,2.0506631339946524,0.6454334058622737
62,2.259974693605086,0.6014391445441911
63,2.253329521482393,0.5535039073275838
64,2.1884474553917146,0.5098968301262329
65,2.2061874550563,0.46785313768544884
66,2.411777553352754,0.4231839687140676
67,2.4425880579084236,0.36963300454811016
68,2.3482546549170475,0.31789733505932827
69,2.4635983173659373,0.2686341609504517
70,2.544523466549428,0.2136170365178286
71,2.1213148353215447,0.1629910387397086
72,1.9358333951995872,0.12990787690691255
73,1.6876478902269982,0.10026453757265212
74,1.3808205361816153,0.0780140050955311
75,1.1963887726865354,0.06352303617805245
76,1.1837729760978415,0.05147473204396101
77,1.1512613703942036,0.039000851151671456
78,1.0266776484627869,0.02814432505810979
79,0.8930839382683187,0.01921591157271316
80,0.7496934728833083,0.013250444897572307
81,0.5922277959071389,0.009228358905500765
82,0.45218563197053663,0.006842752271687663
83,0.35825826121666665,0.00545249202434203
84,0.28564100016941857,0.004538367600316618
85,0.23192371473669995,0.00396097975216058
86,0.1967220151131067,0.0035616572704092356
87,0.15002914123769434,0.0032828637152900204
88,0.11699659534352283,0.003120349794490604
89,0.09575445546857353,0.0030227947566922333
90,0.09564115962480195,0.0029442460624562513
91,0.1043686293907415,0.0028646055166929776
92,0.11215022069936886,0.0027587605874787573
93,0.11758339649128217,0.0026317567827378392
94,0.1257635539268581,0.002505050641773444
95,0.15355496758070258,0.0023189160216145134
96,0.18098483477701943,0.002080354236540336
97,0.20040138228491244,0.0017614554938373
98,0.2078587035273448,0.001392027944435868
99,0.20078459753432265,0.0010064718101585907
100,0.18087419022465157,0.0006847629259427341
101,0.142739422231514,0.0004525675665913999
102,0.11740563302865395,0.00029449274331846764
103,0.10676207866787864,0.00018263204980891712
104,0.0789961326911608,0.00010471554278262066
105,0.06173036669618093,5.7509100600905774e-05
106,0.04675598176361743,3.286874232104405e-05
107,0.034269154743106066,1.7098902141011435e-05
108,0.026171002286676674,9.272796410687099e-06
109,0.018207329471474482,4.7721693183213555e-06
110,0.013101148500494174,2.578114139553077e-06
111,0.009676829500811049,1.4755924113036886e-06
112,0.007529762137931761,7.794512347654234e-07
113,0.005380144855690402,3.941296430270735e-07
114,0.0037024431260138406,2.007715391394041e-07
115,0.002867102444044248,1.1402732406965856e-07
116,0.002077059434595133,6.066356393856204e-08
117,0.0015909222517242845,2.883423358648445e-08
118,0.0010453621580705798,1.2828516001348572e-08
119,0.0006898955856401983,5.684610056858024e-09
120,0.0004626035959571734,2.8241797955233655e-09
121,0.00031389722430709264,1.4494733723155342e-09
122,0.0002244857561749205,8.378621033627856e-10
123,0.00016834658905070645,4.769937694524823e-10
124,0.00013604773597623716,2.5136794479533487e-10
125,9.355638278165247e-05,1.275859703079931e-10
126,7.542234964621453e-05,5.774589174551475e-11
127,4.6972398594224925e-05,2.369051683716551e-11
128,2.9393005396008884e-05,1.015002799883312e-11
129,2.022607343024774e-05,4.6341224756280525e-12
130,1.335498387403918e-05,1.8054554237687041e-12
131,8.649316665952747e-06,7.073283428060039e-13
132,4.809070211647757e-06,2.7576121130393714e-13
133,2.9987777776295138e-06,1.3774013117206317e-13
134,2.1605366416735463e-06,7.598619311211026e-14
135,1.82516252002061e-06,4.279042849936486e-14
136,1.3261603067853693e-06,2.1390505655698163e-14
137,1.0140076806082745e-06,9.962506803571157e-15
138,6.329704815818581e-07,4.119632786898322e-15
