iteration,relative_residual,relative_energy_gap
0,1.0,1.0
1,0.7958150852696335,0.9932476619998658
2,0.6702578211511161,0.988818699558063
3,0.5806330464151436,0.9856307832946718
4,0.5136332456389496,0.983212980646097
5,0.46194834521956474,0.9813051581499986
6,0.42106147378154657,0.979751541287663
7,0.388012936502968,0.9784536313024484
8,0.3607917740475255,0.9773464369217131
9,0.33799530018084123,0.9763855139800272
10,0.3186238130679036,0.9755395081609254
11,0.3019510956003683,0.9747856817568723
12,0.28744025711669213,0.9741071356620942
13,0.2746878109409407,0.9734910311607357
14,0.2633858151548127,0.972927420473838
15,0.25329580796977036,0.9724084585871197
16,0.24423058008796128,0.9719278600557094
17,0.23604123823485923,0.9714805169171965
18,0.22860789544968743,0.9710622248469889
19,0.22183288346892133,0.9706694834807126
20,0.21563574338398483,0.9702993484813996
21,0.2099494866707202,0.9699493203172336
22,0.20471777504182095,0.969617259491526
23,0.19989277258682212,0.969301321096826
24,0.19543349512299152,0.9689999036882234
25,0.1913045309315324,0.968711608889067
26,0.18747504142372828,0.9684352091382831
27,0.1839179745582051,0.9681696216830676
28,0.18060944117789796,0.9679138874070063
29,0.17752821696961213,0.9676671534477166
30,0.17465534190139256,0.9674286587993414
31,0.17197379574199578,0.9671977223019173
32,0.16946823328944682,0.9669737325410975
33,0.16712476670514906,0.9667561393028624
34,0.1649307852006624,0.966544446292871
35,0.1628748044948779,0.9663382048976559
36,0.16094634012220108,0.9661370088109664
37,0.1591357999530483,0.965940489380249
38,0.1574343922788724,0.9657483115565044
39,0.15583404658366148,0.9655601703588452
40,0.15432734472375606,0.9653757877678595
41,0.15290746070672068,0.9651949099964315
42,0.15156810762735645,0.9650173050764569
43,0.15030349060733467,0.9648427607182523
44,0.14910826481175107,0.9646710824130258
45,0.1479774977945743,0.9645020917394519
46,0.1469066355659668,0.9643356248542155
47,0.14589147188588156,0.9641715311382397
48,0.1449281203766091,0.9640096719866024
49,0.14401298911698754,0.9638499197193957
50,0.14314275743674754,0.9636921566025961
51,0.14231435467398537,0.9635362739656098
52,0.14152494069444765,0.9633821714060823
53,0.14077188800008192,0.9632297560704138
54,0.14005276527760047,0.9630789420029336
55,0.13936532225683443,0.9629296495572595
56,0.13870747576427792,0.9627818048624407
57,0.1380772968701941,0.9626353393385869
58,0.13747299903850665,0.9624901892547245
59,0.13689292719787574,0.9623462953322839
60,0.13633554766019904,0.9622036023778894
61,0.13579943881953946,0.9620620589531795
62,0.13528328257038696,0.9619216170726413
63,0.13478585638934387,0.9617822319276156
64,0.13430602602894448,0.9616438616357257
65,0.13384273877643996,0.9615064670100999
66,0.13339501723410702,0.9613700113508443
67,0.13296195358101215,0.9612344602519598
68,0.13254270427924275,0.9610997814263738
69,0.13213648519043972,0.9609659445456256
70,0.13174256707104687,0.9608329210921489
71,0.1313602714170939,0.9607006842236032
72,0.13098896663151363,0.9605692086506407
73,0.13062806448905515,0.9604384705221042
74,0.1302770168757161,0.9603084473213735
75,0.1299353127813821,0.9601791177697089
76,0.12960247552597176,0.960050461739969
77,0.1292780602008842,0.9599224601733444
78,0.1289616513089454,0.9597950950061691
79,0.12865286058732583,0.9596683491010275
80,0.12835132499910867,0.9595422061840823
81,0.12805670488028054,0.9594166507850996
82,0.12776868222995275,0.9592916681858275
83,0.12748695913256117,0.9591672443685466
84,0.12721125630166807,0.9590433659715598
85,0.12694131173580858,0.9589200202458323
86,0.12667687947756123,0.9587971950170238
87,0.12641772846772734,0.958674878648622
88,0.1261636414871312,0.9585530600078468
89,0.12591441417915084,0.9584317284358841
90,0.12566985414662932,0.9583108737182385
91,0.12542978011732653,0.9581904860587402
92,0.125194021172518,0.9580705560539323
93,0.12496241603379526,0.9579510746708549
94,0.12473481240350014,0.9578320332258644
95,0.12451106635459083,0.9577134233637435
96,0.12429104176608131,0.9575952370408551
97,0.12407460980048639,0.9574774665057915
98,0.12386164842000268,0.957360104286208
99,0.12365204193840909,0.9572431431713382
100,0.12344568060590957,0.9571265761999466
101,0.12324246022436612,0.9570103966454416
102,0.12304228179057054,0.9568945980061927
103,0.12284505116538612,0.956779173991778
104,0.1226506787667717,0.9566641185147926
105,0.12245907928485145,0.956549425678592
106,0.12227017141733777,0.9564350897699057
107,0.12208387762375712,0.9563211052488054
108,0.121900123897042,0.9562074667413446
109,0.12171883955117192,0.9560941690318537
110,0.12153995702364558,0.9559812070551627
111,0.12136341169166767,0.9558685758907342
112,0.12118914170101483,0.9557562707554481
113,0.12101708780663377,0.9556442869980384
114,0.12084719322409251,0.9555326200936776
115,0.1206794034910778,0.9554212656384865
116,0.12051366633819438,0.9553102193437328
117,0.12034993156837888,0.9551994770326973
118,0.12018815094429533,0.9550890346349069
