iteration,relative_residual,relative_energy_gap
0,1.0,1.0
1,0.7922479345931551,0.9835976375094644
2,0.49695731749370803,0.9794144127581434
3,0.5071288224521677,0.9771035946046334
4,0.39296052164850476,0.9755101137773743
5,0.4088835377465429,0.9742922647192432
6,0.337394461548314,0.9733059862828807
7,0.35221444809777686,0.9724770126294918
8,0.30056722769345484,0.9717619585020915
9,0.3138373557266283,0.9711331948198748
10,0.2737813520237298,0.9705719683761964
11,0.28582583919775406,0.9700649156075788
12,0.25333193370691376,0.9696021472730817
13,0.2645154106981975,0.9691761253745368
14,0.23727406308848395,0.9687809677738908
15,0.24786331298033015,0.9684119972587539
16,0.22441623464105181,0.9680654373675984
17,0.23458599189364318,0.967738200192437
18,0.2139556589574223,0.9674277340399361
19,0.2238164584966765,0.9671319113485268
20,0.2053222868412933,0.9668489444780975
21,0.2149433191456309,0.9665773212902036
22,0.1980994353844584,0.9663157550939578
23,0.20752383702172814,0.9660631452296765
24,0.19197723233879346,0.96581854566139
25,0.2012317787219749,0.9655811396976497
26,0.186722557615118,0.9653502194566383
27,0.19582375018457376,0.9651251690562431
28,0.1821584690849961,0.9649054507569184
29,0.19111637819869967,0.9646905934652307
30,0.17814962973042142,0.9644801831441293
31,0.1869703399010494,0.9642738547738897
32,0.17459177387111927,0.9640712855834408
33,0.1832789477415873,0.9638721893237946
34,0.1714039960776983,0.9636763114124682
35,0.17995987469243085,0.9634834247941985
36,0.16852305797481454,0.9632933264065028
37,0.17694909624419525,0.9631058341527269
38,0.1658991579166359,0.9629207842988663
39,0.1741964223536633,0.9627380292322918
40,0.16349277088163186,0.9625574355276436
41,0.1716621821985153,0.9623788822719764
42,0.16127227640798253,0.9622022596103327
43,0.16931475130664056,0.9620274674857804
44,0.1592121697508318,0.9618544145384347
45,0.16712869790219612,0.9616830171455706
46,0.15729170658285896,0.9615131985823461
47,0.16508338668389508,0.9613448882884266
48,0.15549387129981876,0.9611780212201133
49,0.1631619220146986,0.9610125372858818
50,0.15380458784278433,0.9608483808440293
51,0.16135034400518386,0.9606855002638184
52,0.15221211300192056,0.9605238475344098
53,0.15963701380233908,0.9603633779200084
54,0.15070656759300224,0.9602040496541006
55,0.1580121410229948,0.9600458236663518
56,0.1492795722417211,0.9598886633412436
57,0.15646741843110842,0.9597325343012201
58,0.14792396288034898,0.9595774042142146
59,0.1549957378828903,0.9594232426207367
60,0.14663356725654322,0.9592700207788062
61,0.15359096813591022,0.9591177115252689
62,0.14540302835478117,0.9589662891499462
63,0.15224777997363842,0.9588157292841019
64,0.14422766405881265,0.9586660087973974
65,0.15096150769544026,0.95851710570628
66,0.14310335494614768,0.9583689990909615
67,0.1497280386978233,0.9582216690194247
68,0.14202645402796035,0.9580750964784293
69,0.14854372486901976,0.9579292633114386
70,0.14099371369487446,0.957784152160863
71,0.14740531101341373,0.9576397464165994
72,0.14000222622231892,0.9574960301673816
73,0.14630987664500367,0.9573529881581772
74,0.1390493750180287,0.9572106057489722
75,0.14525478833558436,0.9570688688785125
76,0.1381327944250776,0.9569277640297044
77,0.14423766044393688,0.9567872781989996
78,0.1372503363757128,0.9566473988668699
79,0.14325632253904275,0.9565081139708201
80,0.13640004256081373,0.9563694118816252
81,0.1423087922015876,0.9562312813789253
82,0.1355801210643323,0.956093711630644
83,0.14139325217235943,0.9559566921733031
84,0.13478892663200082,0.9558202128929062
85,0.14050803103488724,0.9556842640074614
86,0.1340249439143397,0.9555488360520397
87,0.13965158678861964,0.9554139198623479
88,0.13328677315707338,0.9552795065616431
89,0.13882249280007705,0.9551455875463124
90,0.13257311791623466,0.9550121544750462
91,0.13801942572163417,0.9548791992553598
92,0.13188277445715552,0.9547467140344575
93,0.13724115504765427,0.9546146911877024
94,0.13121462256121935,0.9544831233087548
95,0.13648653404070285,0.9543520032017738
96,0.13056761751555063,0.9542213238707946
97,0.13575449181041196,0.954091078513909
98,0.12994078310170978,0.9539612605125218
99,0.13504402636715007,0.9538318634275952
100,0.12933320543215648,0.9537028809894139
101,0.13435419850428873,0.9535743070937347
102,0.12874402750956898,0.9534461357929043
103,0.1336841263882309,0.9533183612923829
104,0.1281724444053351,0.9531909779436956
105,0.1330329807558364,0.9530639802392774
106,0.12761769897076544,0.9529373628076141
107,0.13239998063547975,0.9528111204085602
108,0.12707907800862048,0.9526852479281819
109,0.13178438952146432,0.9525597403749524
110,0.1265559088440367,0.9524345928748476
111,0.1311855119426049,0.9523098006680821
112,0.12604755624337574,0.9521853591048238
113,0.13060269037485592,0.9520612636413748
114,0.12555341963732408,0.9519375098378059
115,0.130035302455384,0.9518140933523611
116,0.12507293061102936,0.9516910099405654
117,0.12948275846171373,0.9515682554512765
118,0.12460555062944434,0.9514458258228812
119,0.12894449902476662,0.9513237170822634
120,0.12415076897054124,0.9512019253402488
121,0.12841999304896298,0.9510804467899904
122,0.12370810084283383,0.9509592777050018
123,0.1279087358162005,0.9508384144351594
124,0.12327708566682397,0.950717853406206
125,0.12741024725362166,0.9505975911162071
126,0.122857285502677,0.9504776241335227
127,0.12692407034768075,0.9503579490957518
128,0.12244828360870368,0.9502385627070201
129,0.12644976968924895,0.950119461735999
130,0.1220496831171771,0.9500006430142813
131,0.12598693013638992,0.9498821034348393
132,0.12166110581566916,0.9497638399497084
133,0.125535155583063,0.9496458495691303
134,0.12128219102351095,0.9495281293595524
135,0.12509406782341442,0.949410676442128
136,0.12091259455421205,0.9492934879908447
137,0.12466330550250293,0.9491765612322627
138,0.1205519877557265,0.9490598934428266
139,0.12424252314536863,0.9489434819485456
140,0.12020005662137026,0.9488273241226448
141,0.1238313902572461,0.9487114173861422
142,0.11985650096499152,0.9485957592046418
143,0.12342959048851347,0.9484803470879034
144,0.11952103365468417,0.9483651785896056
145,0.12303682085865227,0.948250251304776
146,0.11919337989994463,0.9481355628702008
147,0.12265279103410492,0.9480211109622714
148,0.11887327658769793,0.947906893296433
149,0.12227722265543225,0.9477929076266
150,0.11856047166309398,0.9476791517435477
151,0.1219098487096456,0.9475656234744886
152,0.11825472355136889,0.947452320682154
153,0.12155041294399718,0.9473392412638756
154,0.11795580061745119,0.9472263831507507
155,0.12119866931787882,0.9471137443066099
156,0.11766348066029161,0.9470013227281672
157,0.12085438148978583,0.9468891164432939
158,0.11737755043919972,0.9467771235109601
159,0.1205173223366174,0.9466653420195276
160,0.117097805229709,0.9465537700872476
161,0.1201872735028045,0.9464424058617216
162,0.11682404840672954,0.9463312475175282
163,0.11986402497701647,0.9462202932578647
164,0.1165560910529412,0.94610954131196
165,0.11954737469437175,0.9459989899360371
166,0.11629375159056742,0.9458886374115862
167,0.11923712816229046,0.9457784820458068
168,0.1160368554348281,0.9456685221702285
169,0.1189330981082586,0.9455587561406767
170,0.1157852346675195,0.9454491823365491
171,0.11863510414794608,0.9453397991603454
172,0.11553872772929683,0.9452306050375063
173,0.1183429724722413,0.9451215984155752
174,0.11529717912935984,0.9450127777634627
175,0.11805653555188549,0.9449041415720808
176,0.11506043917133692,0.9447956883527072
177,0.11777563185850035,0.9446874166371492
178,0.11482836369428004,0.9445793249775473
179,0.117500105600901,0.9444714119449417
180,0.11460081382774892,0.9443636761311601
181,0.11722980647567499,0.9442561161454216
182,0.11437765576006237,0.9441487306160005
183,0.11696458943107765,0.9440415181893027
184,0.11415876051884741,0.9439344775298908
185,0.11670431444339613,0.9438276073191033
186,0.11394400376310743,0.9437209062560944
187,0.11644884630496101,0.9436143730565442
